,Unnamed: 0,Unnamed: 0.1,bestObjID,specObjID,plate,mjd,fiberID,url,source_id,object_num,mainseq_source,mainseq_bestobjid,mainseq_sourceobjid,mainseq_plate,mainseq_mjd,mainseq_fiberID,mainseq_url
150,150,10174,1237655742952243321,2.464679636051716e+18,2189,54624,308,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2189/spec-2189-54624-0308.fits,4413279351353925888,2,4413279351353925888,1237655742952243321,2.464679636051716e+18,2189,54624,308,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2189/spec-2189-54624-0308.fits
151,151,10269,1237671123759071364,3.0073639328023583e+18,2671,54141,310,https://data.sdss.org/sas/dr14/sdss/spectro/redux/103/spectra/2671/spec-2671-54141-0310.fits,598707239788040448,2,598707239788040448,1237671123759071364,3.0073639328023583e+18,2671,54141,310,https://data.sdss.org/sas/dr14/sdss/spectro/redux/103/spectra/2671/spec-2671-54141-0310.fits
152,152,10303,1237658191609463128,1.0471045494724628e+18,930,52618,64,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0930/spec-0930-52618-0064.fits,684381701220874752,2,684381701220874752,1237658191609463128,1.0471045494724628e+18,930,52618,64,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0930/spec-0930-52618-0064.fits
153,153,10405,1237652935107018972,7.184563917522473e+17,638,52081,481,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0638/spec-0638-52081-0481.fits,6910805342238827648,2,6910805342238827648,1237652935107018972,7.184563917522473e+17,638,52081,481,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0638/spec-0638-52081-0481.fits
154,154,10429,1237662303517409554,1.186731804250368e+18,1054,52516,121,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1054/spec-1054-52516-0121.fits,1379604449651618304,2,1379604449651618304,1237662303517409554,1.186731804250368e+18,1054,52516,121,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1054/spec-1054-52516-0121.fits
155,155,10478,1237652901296144412,3.2258679605182075e+18,2865,54503,599,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2865/spec-2865-54503-0599.fits,2465208938963348224,2,2465208938963348224,1237652901296144412,3.2258679605182075e+18,2865,54503,599,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2865/spec-2865-54503-0599.fits
156,156,10502,1237666183476543555,2.612253613317188e+18,2320,54653,603,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2320/spec-2320-54653-0603.fits,6899127085644261632,2,6899127085644261632,1237666183476543555,2.612253613317188e+18,2320,54653,603,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2320/spec-2320-54653-0603.fits
157,157,10515,1237657775542305076,1.3500419945833697e+18,1199,52703,320,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1199/spec-1199-52703-0320.fits,719956777894108032,2,719956777894108032,1237657775542305076,1.3500419945833697e+18,1199,52703,320,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1199/spec-1199-52703-0320.fits
158,158,10528,1237667536402514012,2.799062549985782e+18,2486,53876,274,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2486/spec-2486-53876-0274.fits,3988995032719018624,2,3988995032719018624,1237667536402514012,2.799062549985782e+18,2486,53876,274,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2486/spec-2486-53876-0274.fits
159,159,10599,1237654601556689180,3.2799111564325294e+18,2913,54526,599,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2913/spec-2913-54526-0599.fits,578467051786647680,2,578467051786647680,1237654601556689180,3.2799111564325294e+18,2913,54526,599,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2913/spec-2913-54526-0599.fits
160,160,10620,1237651250955616399,8.68130715466754e+17,771,52370,225,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0771/spec-0771-52370-0225.fits,1051671297031137536,2,1051671297031137536,1237651250955616399,8.68130715466754e+17,771,52370,225,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0771/spec-0771-52370-0225.fits
161,161,10635,1237662530061664458,1.998615335699245e+18,1775,53847,520,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1775/spec-1775-53847-0520.fits,3741503310428139264,2,3741503310428139264,1237662530061664458,1.998615335699245e+18,1775,53847,520,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1775/spec-1775-53847-0520.fits
162,162,10674,1237671764783005769,3.0478762634117386e+18,2707,54144,237,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2707/spec-2707-54144-0237.fits,3675345219043275392,2,3675345219043275392,1237671764783005769,3.0478762634117386e+18,2707,54144,237,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2707/spec-2707-54144-0237.fits
163,163,10777,1237652935644610799,2.612193415055567e+18,2320,54653,384,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2320/spec-2320-54653-0384.fits,6898871449189731840,2,6898871449189731840,1237652935644610799,2.612193415055567e+18,2320,54653,384,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2320/spec-2320-54653-0384.fits
164,164,10787,1237651735774822680,6.046849749179699e+17,537,52027,279,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0537/spec-0537-52027-0279.fits,3655250883836759808,2,3655250883836759808,1237651735774822680,6.046849749179699e+17,537,52027,279,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0537/spec-0537-52027-0279.fits
165,165,10798,1237667783910031393,2.980405288017881e+18,2647,54495,539,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2647/spec-2647-54495-0539.fits,3958889751516035200,2,3958889751516035200,1237667783910031393,2.980405288017881e+18,2647,54495,539,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2647/spec-2647-54495-0539.fits
166,166,11032,1237667289423347731,2.6504891158453555e+18,2354,53799,439,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2354/spec-2354-53799-0439.fits,741596712916829824,2,741596712916829824,1237667289423347731,2.6504891158453555e+18,2354,53799,439,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2354/spec-2354-53799-0439.fits
167,167,11200,1237655743481643063,2.060418071624968e+18,1830,54560,77,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1830/spec-1830-54560-0077.fits,1159963910942567168,2,1159963910942567168,1237655743481643063,2.060418071624968e+18,1830,54560,77,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1830/spec-1830-54560-0077.fits
168,168,11416,1237665330381652024,2.2406431274487247e+18,1990,53472,372,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1990/spec-1990-53472-0372.fits,733495927855419392,2,733495927855419392,1237665330381652024,2.2406431274487252e+18,1990,53472,372,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1990/spec-1990-53472-0372.fits
169,169,11426,1237652934033801260,7.19537762528684e+17,639,52146,319,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0639/spec-0639-52146-0319.fits,6898489884295407488,2,6898489884295407488,1237652934033801260,7.19537762528684e+17,639,52146,319,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0639/spec-0639-52146-0319.fits
170,170,11492,1237671769077514377,2.882454190280436e+18,2560,54205,547,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2560/spec-2560-54205-0547.fits,1628845902965241088,2,1628845902965241088,1237671769077514377,2.882454190280436e+18,2560,54205,547,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2560/spec-2560-54205-0547.fits
171,171,11540,1237660412649603408,1.3444080970026455e+18,1194,52703,304,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1194/spec-1194-52703-0304.fits,583949251122623232,2,583949251122623232,1237660412649603408,1.3444080970026455e+18,1194,52703,304,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1194/spec-1194-52703-0304.fits
172,172,11559,1237671769610584225,6.903253911847834e+17,613,52345,541,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0613/spec-0613-52345-0541.fits,1615421140866969728,2,1615421140866969728,1237671769610584225,6.903253911847834e+17,613,52345,541,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0613/spec-0613-52345-0541.fits
173,173,11584,1237673808658104700,2.1718969854921544e+18,1929,53349,131,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1929/spec-1929-53349-0131.fits,665623002058435072,2,665623002058435072,1237673808658104700,2.1718969854921544e+18,1929,53349,131,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1929/spec-1929-53349-0131.fits
174,174,11642,1237663544210948526,2.1483075114285404e+18,1908,53239,329,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1908/spec-1908-53239-0329.fits,4231183114644856064,2,4231183114644856064,1237663544210948526,2.1483075114285404e+18,1908,53239,329,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1908/spec-1908-53239-0329.fits
175,175,11667,1237668569321504963,3.873401078053868e+17,344,51693,111,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0344/spec-0344-51693-0111.fits,4406733207018066944,2,4406733207018066944,1237668569321504963,3.873401078053868e+17,344,51693,111,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0344/spec-0344-51693-0111.fits
176,176,11701,1237661120240615749,2.7213339480041984e+18,2417,53766,123,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2417/spec-2417-53766-0123.fits,235840781689958016,2,235840781689958016,1237661120240615749,2.7213339480041984e+18,2417,53766,123,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2417/spec-2417-53766-0123.fits
177,177,11717,1237661967967125574,1.6327214932783534e+18,1450,53120,606,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1450/spec-1450-53120-0606.fits,1538128771968706560,1,1538128771968879616,1237661967967125575,7.47263242320266e+18,6637,56370,126,https://data.sdss.org/sas/dr14/sdss/spectro/redux/v5_10_0/spectra/6637/spec-6637-56370-0126.fits
178,178,11847,1237670016735838223,2.5975946335968563e+18,2307,53710,522,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2307/spec-2307-53710-0522.fits,7033270940879744,2,7033270940879744,1237670016735838223,2.5975946335968563e+18,2307,53710,522,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2307/spec-2307-53710-0522.fits
179,179,11905,1237652935103284079,7.139286042615747e+17,634,52164,393,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0634/spec-0634-52164-0393.fits,6908407066861225728,2,6908407066861225728,1237652935103284079,7.1392558035294e+17,634,52149,382,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0634/spec-0634-52149-0382.fits
180,180,11942,1237668572542468303,2.488327638993627e+18,2210,53535,323,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2210/spec-2210-53535-0323.fits,4461228611063376128,2,4461228611063376128,1237668572542468303,2.488327638993627e+18,2210,53535,323,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2210/spec-2210-53535-0323.fits
181,181,11945,1237668572544500213,3.171687877872478e+18,2817,54627,101,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2817/spec-2817-54627-0101.fits,4448181943525961088,2,4448181943525961088,1237668572544500213,3.171687877872478e+18,2817,54627,101,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2817/spec-2817-54627-0101.fits
182,182,12005,1237665329317085261,2.223733192764975e+18,1975,53734,294,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1975/spec-1975-53734-0294.fits,4012401328876875904,2,4012401328876875904,1237665329317085261,2.223733192764975e+18,1975,53734,294,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1975/spec-1975-53734-0294.fits
183,183,12017,1237660582835716102,3.2302330208583946e+18,2869,54454,95,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2869/spec-2869-54454-0095.fits,3863816316796862464,2,3863816316796862464,1237660582835716102,3.2302330208583946e+18,2869,54454,95,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2869/spec-2869-54454-0095.fits
184,184,12125,1237661818170376470,1.9073992950116785e+18,1694,53472,454,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1694/spec-1694-53472-0454.fits,3929063123495888512,2,3929063123495888512,1237661818170376470,1.9073992950116785e+18,1694,53472,454,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1694/spec-1694-53472-0454.fits
185,185,12144,1237671262819057720,2.916221566255655e+18,2590,54175,512,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2590/spec-2590-54175-0512.fits,3890086260924111360,2,3890086260924111360,1237671262819057720,2.916221566255655e+18,2590,54175,512,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2590/spec-2590-54175-0512.fits
186,186,12184,1237668496848912424,2.919471997505268e+18,2593,54175,49,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2593/spec-2593-54175-0049.fits,3889617113056343296,2,3889617113056343296,1237668496848912424,2.919471997505268e+18,2593,54175,49,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2593/spec-2593-54175-0049.fits
187,187,12260,1237661087488671779,3.282062350445734e+18,2915,54497,233,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2915/spec-2915-54497-0233.fits,671362796358328064,2,671362796358328064,1237661087488671779,2.335181610518866e+18,2074,53437,237,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2074/spec-2074-53437-0237.fits
188,188,12304,1237673809194058060,2.1697515629586944e+18,1927,53321,518,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1927/spec-1927-53321-0518.fits,676246174169004160,2,676246174169004160,1237673809194058060,2.1697515629586944e+18,1927,53321,518,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1927/spec-1927-53321-0518.fits
189,189,12361,1237664878336344320,2.178683171896322e+18,1935,53387,243,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1935/spec-1935-53387-0243.fits,691526293417894016,2,691526293417894016,1237664878336344320,2.178683171896322e+18,1935,53387,243,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1935/spec-1935-53387-0243.fits
190,190,12444,1237652901307220077,5.180742432467456e+17,460,51924,583,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0460/spec-0460-51924-0583.fits,5169712118261363840,2,5169712118261363840,1237652901307220077,5.180742432467456e+17,460,51924,583,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0460/spec-0460-51924-0583.fits
191,191,12543,1237661087492014589,1.7835439741919826e+18,1584,52943,431,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1584/spec-1584-52943-0431.fits,680198952830650112,2,680198952830650112,1237661087492014589,1.7835439741919826e+18,1584,52943,431,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1584/spec-1584-52943-0431.fits
192,192,12545,1237667914342203491,2.817004935583918e+18,2502,54180,12,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2502/spec-2502-54180-0012.fits,3974315899653670144,2,3974315899653670144,1237667914342203491,2.817004935583918e+18,2502,54180,12,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2502/spec-2502-54180-0012.fits
193,193,12570,1237667550341496885,2.6640155817950843e+18,2366,53741,496,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2366/spec-2366-53741-0496.fits,722128828755291392,2,722128828755291392,1237667550341496885,2.6640155817950843e+18,2366,53741,496,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2366/spec-2366-53741-0496.fits
194,194,12693,1237671932819406872,3.24836589246719e+18,2885,54497,526,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2885/spec-2885-54497-0526.fits,3870963314176171264,2,3870963314176171264,1237671932819406872,3.24836589246719e+18,2885,54497,526,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2885/spec-2885-54497-0526.fits
195,195,12710,1237662225703174375,1.868029077995153e+18,1659,53224,586,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1659/spec-1659-53224-0586.fits,4564212061278453248,2,4564212061278453248,1237662225703174375,1.8680290779951532e+18,1659,53224,586,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1659/spec-1659-53224-0586.fits
196,196,12793,1237661966353498127,1.6269619755210772e+18,1445,53062,133,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1445/spec-1445-53062-0133.fits,769201880773377920,2,769201880773377920,1237661966353498127,2.21811275836322e+18,1970,53386,327,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1970/spec-1970-53386-0327.fits
197,197,12830,1237667911130218542,2.9915232748374856e+18,2657,54502,26,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2657/spec-2657-54502-0026.fits,4002215457452804864,2,4002215457452804864,1237667911130218542,2.9915232748374856e+18,2657,54502,26,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2657/spec-2657-54502-0026.fits
198,198,12840,1237658492800663588,1.346741261180103e+18,1196,52733,600,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1196/spec-1196-52733-0600.fits,587767202170593536,2,587767202170593536,1237658492800663588,1.346741261180103e+18,1196,52733,600,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1196/spec-1196-52733-0600.fits
199,199,12920,1237667549274701836,2.815901848932739e+18,2501,54084,95,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2501/spec-2501-54084-0095.fits,3993006940195159552,2,3993006940195159552,1237667549274701836,2.815901848932739e+18,2501,54084,95,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2501/spec-2501-54084-0095.fits
200,200,12967,1237674370211906428,3.0714910289607004e+18,2728,54416,131,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2728/spec-2728-54416-0131.fits,3168339276238826752,2,3168339276238826752,1237674370211906428,3.0714910289607004e+18,2728,54416,131,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2728/spec-2728-54416-0131.fits
201,201,13000,1237657774469480648,1.3501175860077793e+18,1199,52703,595,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1199/spec-1199-52703-0595.fits,719439423313644672,2,719439423313644672,1237657774469480648,1.3501175860077793e+18,1199,52703,595,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1199/spec-1199-52703-0595.fits
202,202,13047,1237662224625238145,1.8645859625169329e+18,1656,53533,348,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1656/spec-1656-53533-0348.fits,1220062430539961344,2,1220062430539961344,1237662224625238145,1.8645859625169329e+18,1656,53533,348,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1656/spec-1656-53533-0348.fits
203,203,13075,1237661851484160177,1.5234800646357258e+18,1353,53083,500,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1353/spec-1353-53083-0500.fits,1291263913040087936,2,1291263913040087936,1237661851484160177,1.5234800646357258e+18,1353,53083,500,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1353/spec-1353-53083-0500.fits
204,204,13132,1237657190367035488,7.690223891901583e+17,683,52524,119,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0683/spec-0683-52524-0119.fits,2641865135735601024,2,2641865135735601024,1237657190367035488,7.690223891901583e+17,683,52524,119,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0683/spec-0683-52524-0119.fits
205,205,13194,1237660344467587107,1.361357892891994e+18,1209,52674,527,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1209/spec-1209-52674-0527.fits,710328874262714880,2,710328874262714880,1237660344467587107,1.361357892891994e+18,1209,52674,527,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1209/spec-1209-52674-0527.fits
206,206,13212,1237660344995873259,2.340812483469614e+18,2079,53379,242,https://data.sdss.org/sas/dr14/sdss/spectro/redux/103/spectra/2079/spec-2079-53379-0242.fits,864878045432067968,2,864878045432067968,1237660344995873259,2.340812483469614e+18,2079,53379,242,https://data.sdss.org/sas/dr14/sdss/spectro/redux/103/spectra/2079/spec-2079-53379-0242.fits
207,207,13245,1237658313479422006,2.770940077847636e+18,2461,54570,365,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2461/spec-2461-54570-0365.fits,1579901250228323584,2,1579901250228323584,1237658313479422006,2.770940077847636e+18,2461,54570,365,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2461/spec-2461-54570-0365.fits
208,208,13288,1237658423018389673,1.1282364134441882e+18,1002,52646,308,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1002/spec-1002-52646-0308.fits,3864564122142354048,2,3864564122142354048,1237658423018389673,1.1282364134441882e+18,1002,52646,308,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1002/spec-1002-52646-0308.fits
209,209,13291,1237674473828384885,3.243805118319061e+18,2881,54502,318,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2881/spec-2881-54502-0318.fits,858344335022959872,2,858344335022959872,1237674473828384885,3.243805118319061e+18,2881,54502,318,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2881/spec-2881-54502-0318.fits
210,210,13292,1237655125546696752,3.242711379244772e+18,2880,54509,435,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2880/spec-2880-54509-0435.fits,3900127108484055552,2,3900127108484055552,1237655125546696752,3.242711379244772e+18,2880,54509,435,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2880/spec-2880-54509-0435.fits
211,211,13421,1237664870825394275,2.18994656901126e+18,1945,53387,259,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1945/spec-1945-53387-0259.fits,793575201703625984,2,793575201703625984,1237664870825394275,2.1899465690112596e+18,1945,53387,259,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1945/spec-1945-53387-0259.fits
212,212,13465,1237651251476759028,2.333994692598852e+18,2073,53728,15,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2073/spec-2073-53728-0015.fits,895191512290981632,2,895191512290981632,1237651251476759028,2.333994692598852e+18,2073,53728,15,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2073/spec-2073-53728-0015.fits
213,213,13506,1237652933493785341,7.150091489950044e+17,635,52145,228,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0635/spec-0635-52145-0228.fits,6907027901322999552,2,6907027901322999552,1237652933493785341,7.150091489950044e+17,635,52145,228,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0635/spec-0635-52145-0228.fits
214,214,13626,1237662697574302005,2.0829302843402097e+18,1850,53786,56,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1850/spec-1850-53786-0056.fits,1218784312695111296,2,1218784312695111296,1237662697574302005,2.0829302843402097e+18,1850,53786,56,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1850/spec-1850-53786-0056.fits
215,215,13699,1237667782812893247,2.73712898316543e+18,2431,53818,241,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2431/spec-2431-53818-0241.fits,608861401469075840,2,608861401469075840,1237667782812893247,2.73712898316543e+18,2431,53818,241,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2431/spec-2431-53818-0241.fits
216,216,13709,1237653436007579755,8.163376686055035e+17,725,52258,219,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0725/spec-0725-52258-0219.fits,2605776037375940864,2,2605776037375940864,1237653436007579755,8.163376686055035e+17,725,52258,219,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0725/spec-0725-52258-0219.fits
217,217,13735,1237665372256141354,2.4332121505047777e+18,2161,53878,518,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2161/spec-2161-53878-0518.fits,1214804394136055936,2,1214804394136055936,1237665372256141354,2.4332121505047777e+18,2161,53878,518,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2161/spec-2161-53878-0518.fits
218,218,13743,1237657609107341402,8.523090158063718e+17,757,52238,10,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0757/spec-0757-52238-0010.fits,906922545445227648,1,906922549740583808,1237657609107341403,1.0043978645556696e+18,892,52378,346,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/0892/spec-0892-52378-0346.fits
219,219,13785,1237667912200945677,2.8306218323385e+18,2514,53882,398,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2514/spec-2514-53882-0398.fits,4005438916307756928,2,4005438916307756928,1237667912200945677,2.8306218323385e+18,2514,53882,398,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2514/spec-2514-53882-0398.fits
220,220,13983,1237667254012739589,2.501793637206092e+18,2222,53799,160,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2222/spec-2222-53799-0160.fits,4020741021494570624,2,4020741021494570624,1237667254012739589,2.501793637206092e+18,2222,53799,160,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2222/spec-2222-53799-0160.fits
221,221,14079,1237667914345676969,2.937497396180969e+18,2609,54476,89,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2609/spec-2609-54476-0089.fits,3950191304574729856,2,3950191304574729856,1237667914345676969,2.937497396180969e+18,2609,54476,89,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2609/spec-2609-54476-0089.fits
222,222,14089,1237651539262243077,2.462453943700056e+18,2187,54270,403,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2187/spec-2187-54270-0403.fits,1428804262100101632,2,1428804262100101632,1237651539262243077,2.462453943700056e+18,2187,54270,403,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2187/spec-2187-54270-0403.fits
223,223,14162,1237668590802501689,2.931975648920496e+18,2604,54484,481,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2604/spec-2604-54484-0481.fits,3937174942327932544,2,3937174942327932544,1237668590802501689,2.931975648920496e+18,2604,54484,481,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/2604/spec-2604-54484-0481.fits
224,224,14240,1237665329844256888,2.230570226397768e+18,1981,53463,591,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1981/spec-1981-53463-0591.fits,736350397480224384,2,736350397480224384,1237665329844256888,2.230570226397768e+18,1981,53463,591,https://data.sdss.org/sas/dr14/sdss/spectro/redux/26/spectra/1981/spec-1981-53463-0591.fits
